Date,GasProductionC1,LiquidProductionC1,GasProductionC2,LiquidProductionC2,GasProductionC3,LiquidProductionC3
2021-07-24,297.2288,137.77,299.9601,96.21,287.2894,72.3
2021-07-25,300.7666,138.18,304.9101,136.57,281.3118,76.26
2021-07-26,297.4394,126.01,296.9148,76.89,289.2691,113.59
2021-07-27,301.6585,111.99,293.3988,108.41,291.8669,71.83
2021-07-28,300.4172,149.29,296.7589,88.32,288.2039,62.02
2021-07-29,296.1563,120.13,285.8567,91.62,288.7383,65.96
2021-07-30,291.72,103.97,276.4425,84.23,277.6123,99.13
2021-07-31,289.8125,103.33,278.7945,111.29,269.5492,76.23
2021-08-01,290.5845,111.72,280.5195,105.31,272.5708,77.18
2021-08-02,274.8576,98.11,272.717,81.39,256.632,79.64
2021-08-03,276.9832,95.79,273.8684,124.77,260.8529,76.23
2021-08-04,280.4933,91.76,274.6731,90.72,240.9684,52.19
2021-08-05,277.963,100.47,266.9457,66.94,254.1085,71.16
2021-08-06,274.2215,87.28,269.1735,107.38,242.4963,65.7
2021-08-07,281.2214,108.18,272.2968,80.08,248.4795,104.41
2021-08-08,279.3377,117.48,270.7195,92.17,249.155,68.08
2021-08-09,295.4599,116.13,289.5852,156.79,266.516,75.96
2021-08-10,294.8447,95.98,292.5835,93.79,281.334,76.76
2021-08-11,298.5384,133.53,289.6691,78.0,276.8651,64.98
2021-08-12,298.4785,105.9,288.4113,88.8,279.7741,77.07
2021-08-13,285.4511,89.14,274.5762,65.96,258.8556,68.34
2021-08-14,272.4367,82.13,279.2809,140.52,251.3036,71.25
2021-08-15,271.9588,106.8,279.8892,126.46,249.6578,62.14
2021-08-16,288.4332,119.8,285.19,97.01,262.4607,108.77
2021-08-17,297.5618,117.7,292.9367,109.48,277.3192,81.18
2021-08-18,298.9611,109.99,290.3278,107.64,274.5751,94.79
2021-08-19,299.4238,105.63,299.3816,126.89,276.5476,92.56
2021-08-20,298.0853,90.38,295.509,88.39,274.2558,71.18
2021-08-21,289.8147,113.27,306.3436,146.91,252.1845,60.46
2021-08-22,275.9838,138.23,268.2503,89.6,252.0487,100.24
2021-08-23,270.6898,115.04,255.0595,82.09,248.8257,66.89
2021-08-24,250.3663,93.84,237.5325,54.89,238.8011,79.13
2021-08-25,272.3339,102.7,244.185,93.98,246.2888,73.79
2021-08-26,271.9739,104.05,267.7091,139.61,246.8657,100.83
2021-08-27,268.6719,117.88,270.9198,106.7,252.0339,76.25
2021-08-28,272.8329,166.75,276.1445,90.6,243.0283,63.68
2021-08-29,271.6693,135.23,272.9855,104.62,241.8383,73.46
2021-08-30,274.1071,113.1,276.9255,66.18,254.2885,83.74
2021-08-31,276.4171,137.35,276.9974,91.97,235.7778,78.12
2021-09-01,291.1491,96.07,287.0551,102.89,263.6496,80.54
2021-09-02,297.8533,132.59,290.9512,122.94,267.9531,78.2
2021-09-03,297.1467,122.72,284.8906,81.78,261.1139,69.7
2021-09-04,294.4258,115.78,291.1997,101.14,267.0347,82.29
2021-09-05,296.1686,124.42,304.2115,152.01,266.3124,66.56
2021-09-06,296.5096,136.01,300.4819,115.38,268.6824,59.41
2021-09-07,290.8132,108.58,290.6627,94.98,270.4328,59.6
2021-09-08,292.4159,131.47,291.1926,101.7,265.7503,52.4
2021-09-09,253.1121,92.57,266.7188,77.66,250.3754,63.71
2021-09-10,251.2159,97.49,258.4053,72.98,248.4649,53.35
2021-09-11,250.75,90.01,265.8771,80.99,248.9738,57.88
2021-09-12,248.2863,93.06,257.1526,81.8,252.0265,70.79
2021-09-13,251.6922,100.28,260.8221,113.49,250.6173,68.01
2021-09-14,248.1333,136.16,219.0592,36.36,234.1726,55.75
2021-09-15,265.6623,108.43,255.5341,118.73,244.9942,73.73
2021-09-16,271.6404,104.86,269.1235,94.33,245.5548,60.84
2021-09-17,268.4091,95.63,273.5046,110.71,248.153,45.77
2021-09-18,271.4884,84.7,272.0698,89.05,247.9583,51.39
2021-09-19,277.9953,106.76,267.9001,94.46,250.7795,51.64
2021-09-20,267.9477,109.61,251.7408,74.53,222.6869,40.04
2021-09-21,257.6389,107.45,250.806,82.08,213.8248,40.05
2021-09-22,260.3853,97.8,251.0743,66.83,217.8314,41.77
2021-09-23,263.2985,97.19,250.1858,98.07,227.0264,46.5
2021-09-24,289.9845,127.79,279.5278,97.55,233.2586,44.99
2021-09-25,266.9046,127.87,268.6432,99.24,239.7026,56.93
2021-09-26,261.6881,107.78,267.2694,72.32,237.5166,43.14
2021-09-27,267.0288,118.79,268.4394,116.27,232.8196,38.14
2021-09-28,260.61,106.41,241.4983,71.67,213.5703,32.24
2021-09-29,246.0984,109.73,232.3469,64.18,215.2493,45.13
2021-09-30,250.7927,118.87,240.1795,101.19,210.2452,34.46
2021-10-01,227.1948,138.79,228.5952,99.16,199.6753,42.96
2021-10-02,218.3167,95.17,222.1019,84.49,199.7039,42.31
2021-10-03,223.5104,88.09,211.5996,58.82,189.1019,25.36
2021-10-04,212.9368,91.32,216.3169,74.8,190.343,34.86
2021-10-05,219.9473,96.77,213.4883,64.49,194.0388,33.25
2021-10-06,219.2636,85.47,206.3718,54.61,199.4237,29.27
2021-10-07,225.5643,94.41,202.0669,69.96,194.3335,37.61
2021-10-08,217.4474,85.29,213.4892,69.68,199.5471,54.13
2021-10-09,216.6328,103.58,222.4254,130.5,200.8017,46.71
2021-10-10,208.0352,111.52,215.8181,84.84,199.5424,38.52
2021-10-11,210.4171,63.34,220.4753,99.37,202.6536,44.38
2021-10-12,208.0976,83.48,203.4816,61.43,206.8126,43.11
2021-10-13,218.2104,168.85,198.5564,71.34,183.5803,27.94
2021-10-14,207.163,101.96,200.8793,52.59,171.3606,22.14
2021-10-15,215.3123,114.73,196.4385,72.99,162.1299,30.39
2021-10-16,218.662,103.11,190.6497,64.28,154.9455,35.68
2021-10-17,218.7759,87.76,188.0714,51.27,159.4592,36.29
2021-10-18,217.3633,100.15,204.5918,104.37,167.4039,61.28
2021-10-19,208.6767,76.56,208.1247,101.87,160.3224,24.91
2021-10-20,212.4887,97.43,202.6273,69.48,182.4648,74.07
2021-10-21,213.7755,99.8,208.5122,64.31,207.4311,54.36
2021-10-22,223.7501,162.8,203.7094,70.55,209.6493,73.33
2021-10-23,228.2074,147.86,216.2899,85.76,208.6454,45.9
2021-10-24,225.8385,173.1,218.8001,113.84,201.9572,50.18
2021-10-25,215.6176,125.93,215.9433,94.72,198.4351,66.77
2021-10-26,213.1915,137.09,210.3465,95.93,205.9865,88.84
2021-10-27,213.1306,117.09,201.3118,70.12,206.411,47.27
2021-10-28,218.3639,154.33,206.6593,73.08,209.1465,70.67
2021-10-29,221.8502,141.45,211.6696,62.86,210.7988,57.23
2021-10-30,223.4162,174.74,207.8692,123.14,211.9309,54.76
2021-10-31,220.2275,133.75,203.4601,107.71,210.5549,64.49
2021-11-01,217.6076,139.24,205.5123,57.91,219.9462,53.54
2021-11-02,201.2311,110.13,201.2995,50.48,212.3573,40.97
2021-11-03,203.9269,107.59,203.1302,64.0,211.4563,52.16
2021-11-04,201.7762,103.57,196.7312,95.9,199.8427,48.24
2021-11-05,211.0088,143.94,185.2581,40.58,196.9152,47.34
2021-11-06,216.3882,123.28,187.5051,62.99,204.377,45.64
2021-11-07,203.972,101.24,204.674,81.13,209.6948,71.63
2021-11-08,206.7965,119.04,206.9016,103.05,213.3503,36.21
2021-11-09,209.4082,103.13,203.468,84.31,226.4276,86.29
2021-11-10,207.9431,101.54,221.3624,135.2,230.285,68.51
2021-11-11,208.0596,165.54,230.502,96.94,239.7277,58.1
2021-11-12,243.566,175.17,245.6748,95.28,281.1154,157.09
2021-11-13,262.8784,197.41,271.7002,92.0,303.2186,76.22
2021-11-14,271.6411,145.41,272.2375,104.18,317.8563,63.25
2021-11-15,283.4361,140.95,278.6403,125.93,315.1496,66.16
2021-11-16,268.1854,118.7,263.7444,54.83,309.4807,81.09
2021-11-17,274.7038,129.79,262.3164,76.83,308.1736,96.91
2021-11-18,274.4876,134.96,260.0703,89.77,299.7053,97.0
2021-11-19,281.2041,172.88,256.0188,69.06,285.0705,47.75
2021-11-20,282.0023,150.11,261.6418,77.29,278.9848,48.7
2021-11-21,311.3966,169.7,300.0925,115.22,338.1006,136.91
2021-11-22,309.7119,172.83,281.7459,119.13,310.724,75.59
2021-11-23,304.7892,174.19,267.079,141.45,272.9227,80.19
2021-11-24,294.5626,186.16,272.1664,94.23,275.8782,65.32
2021-11-25,306.9994,189.09,272.3514,95.15,253.9601,50.55
2021-11-26,293.9861,152.55,275.4986,125.09,324.147,113.82
2021-11-27,297.69,162.35,306.5976,79.42,322.1834,70.13
2021-11-28,294.2265,184.9,300.7755,62.11,316.3576,68.41
2021-11-29,297.3629,165.28,296.4571,78.07,314.1392,74.13
2021-11-30,294.5839,127.77,304.4728,90.23,329.7204,80.95
2021-12-01,286.2636,127.2,299.0764,95.16,337.8929,91.45
2021-12-02,279.88840000000005,106.1,292.3639,93.54,330.2793,63.67
2021-12-03,288.4071,155.78,302.2331,106.54,333.0493,87.84
2021-12-04,310.7069,164.87,303.6808,91.04,328.9054,73.57
2021-12-05,317.5262,171.52,307.3898,108.88,352.4769,86.8
2021-12-06,319.2844,168.66,311.1739,141.91,354.1169,71.37
2021-12-07,320.178,158.84,303.9195,90.35,346.6842,73.25
2021-12-08,330.9593,163.46,300.5817,96.23,345.2343,97.8
2021-12-09,323.9872,151.54,300.3093,89.47,346.676,76.31
2021-12-10,311.2662,141.16,302.2334,123.58,335.4368,74.39
2021-12-11,319.4297,153.45,302.0578,113.64,336.8953,92.38
2021-12-12,331.7194,152.27,310.59,134.11,349.5912,88.02
2021-12-13,328.5005,144.52,311.3079,105.19,360.133,104.8
2021-12-14,320.6937,147.9,310.2547,135.64,359.3321,101.48
2021-12-15,311.3478,149.16,310.783,126.51,373.4873,108.3
2021-12-16,314.01480000000004,184.77,311.0116,134.91,363.98,86.75
2021-12-17,327.6939,162.98,315.0087,101.29,349.2664,78.35
2021-12-18,332.8636,148.21,317.767,97.43,361.3046,112.73
2021-12-19,335.19480000000004,197.53,321.3662,86.11,364.0047,73.23
2021-12-20,351.975,195.83,316.9012,90.21,349.8949,74.58
2021-12-21,347.3789,186.3,308.0351,135.35,351.1737,94.41
2021-12-22,344.6503,158.76,312.3236,80.58,357.1945,91.41
2021-12-23,341.0719,170.0,317.263,116.62,363.8977,98.07
2021-12-24,340.3526,165.88,317.7189,138.51,357.7924,75.45
2021-12-25,333.8681,187.5,313.0881,129.18,362.1913,91.14
2021-12-26,344.4868,182.58,319.2498,134.36,358.7556,88.27
2021-12-27,349.2219,175.58,324.2118,112.23,381.7762,99.55
2021-12-28,352.3141,188.37,325.9409,126.9,392.3365,128.68
2021-12-29,349.5383,197.89,324.2974,132.34,389.5521,105.94
2021-12-30,348.9428,184.23,340.3576,137.0,404.3038,142.78
2021-12-31,367.2168,202.95,349.8153,142.14,395.7594,92.16
